회원번호,회원상태,성별,나이,등록카드,결혼,구독여부,주소지,세부주소지
1283945536,정상회원,여,56,연결앱결제,미혼,False,경상남도,거제시
1283954816,정상회원,여,31,하나은행,미혼,False,경상남도,하동군
1283980800,정상회원,여,43,신한은행,기혼,False,부산광역시,북구
1283997504,정상회원,여,30,기업은행,미혼,False,서울특별시,서초구
1284016064,정상회원,여,40,농협중앙회,미혼,False,부산광역시,연제구
1284160832,정상회원,여,44,새마을금고,기혼,False,대구광역시,북구
1284298176,정상회원,여,32,연결앱결제,미혼,True,강원도,홍천군
1284314880,정상회원,여,33,국민카드,미혼,False,강원도,화천군
1284376128,정상회원,여,29,국민은행,미혼,True,경상남도,김해시
1284457792,정상회원,여,42,롯데카드,미혼,True,경상남도,고성군
1284571008,정상회원,여,50,우리은행,미혼,False,대구광역시,달성군
1284589568,정상회원,남,38,국민은행,미혼,False,서울특별시,광진구
1284591424,정상회원,여,33,롯데카드,미혼,False,경상남도,김해시
1284619264,정상회원,여,38,국민은행,미혼,True,경기도,남양주시
1284699072,정상회원,여,30,신한카드,미혼,False,경상북도,구미시
1284743616,정상회원,여,29,국민은행,미혼,False,경기도,부천시
1284793728,정상회원,여,51,하나은행,미혼,True,서울특별시,관악구
1284847552,정상회원,여,24,국민은행,미혼,False,인천광역시,미추홀구
1285183488,정상회원,여,36,농협중앙회,미혼,False,경상북도,경산시
1285215040,정상회원,여,34,신한은행,미혼,False,부산광역시,해운대구
1285281856,정상회원,여,29,현대카드,,True,강원도,강릉시
1285545408,정상회원,남,52,연결앱결제,기혼,False,울산광역시,울주군
1285708736,정상회원,여,46,BC카드,미혼,,강원도,동해시
1286276672,정상회원,여,52,국민카드,미혼,False,경상남도,양산시
1286324928,정상회원,여,60,대구은행,미혼,False,서울특별시,강남구
1286373184,정상회원,여,34,국민은행,기혼,True,대구광역시,남구
1286484544,정상회원,여,34,우리은행,미혼,False,대전광역시,서구
1286488256,정상회원,여,28,국민카드,미혼,False,경상남도,거제시
1286530944,정상회원,여,39,롯데카드,미혼,True,부산광역시,북구
1286779648,정상회원,여,41,연결앱결제,기혼,False,강원도,동해시
1286798208,정상회원,여,38,농협중앙회,기혼,False,인천광역시,남동구
1286954112,정상회원,여,50,농협중앙회,기혼,False,세종특별자치시,조치원읍
1286957824,정상회원,남,51,우리은행,기혼,,부산광역시,남구
1287113728,정상회원,여,48,국민은행,기혼,True,대전광역시,동구
1287258496,정상회원,여,28,롯데카드,기혼,False,경기,고양시
1287280768,정상회원,여,30,신한카드,기혼,False,경기도,구리시
1287462656,정상회원,여,52,국민은행,미혼,False,경상남도,김해시
1287668672,정상회원,여,29,신한카드,미혼,False,세종특별자치시,조치원읍
1287826432,정상회원,여,26,BC카드,미혼,True,광주광역시,광산구
1287861696,정상회원,여,43,국민은행,미혼,True,전라북도,익산시
1288251456,정상회원,남,38,신한은행,기혼,True,경기도,양주시
1288255168,정상회원,여,30,연결앱결제,미혼,False,서울특별시,동대문구
1288303424,정상회원,여,58,신한카드,기혼,False,전라북도,전주시
1288327552,정상회원,여,32,현대카드,미혼,False,광주광역시,북구
1288398080,정상회원,여,43,국민은행,미혼,False,서울특별시,강남구
1289387328,정상회원,여,38,국민은행,기혼,False,충청북도,단양군
1289430016,정상회원,여,30,연결앱결제,기혼,,경기도,파주시
1289439296,정상회원,여,45,국민카드,기혼,False,서울특별시,은평구
1289650880,정상회원,여,25,농협중앙회,미혼,False,서울특별시,광진구
1290118592,정상회원,여,38,광주은행,미혼,True,경기도,포천시
1290267072,정상회원,여,32,BC카드,기혼,False,울산광역시,남구
1290415552,정상회원,여,37,신한카드,기혼,False,부산광역시,사하구
1290508352,정상회원,여,37,BC카드,미혼,False,경기도,화성시
1290675392,정상회원,여,54,연결앱결제,미혼,,경상북도,경산시
1290712512,정상회원,여,35,롯데카드,미혼,False,경상남도,진주시
1290857280,탈퇴,남,64,우리은행,기혼,False,부산광역시,해운대구
1290942656,정상회원,여,30,우리은행,기혼,False,부산광역시,기장군
1291139392,정상회원,여,42,농협중앙회,기혼,True,경기도,고양시
1291183936,정상회원,남,28,현대카드,미혼,False,인천광역시,남구
1291226624,탈퇴,남,34,연결앱결제,기혼,False,부산광역시,해운대구
1291466048,정상회원,여,23,우리은행,,True,경상남도,창원시
1291764864,정상회원,여,33,우리은행,,False,경상남도,진주시
1291959744,정상회원,여,30,신한은행,기혼,False,충청북도,청주시
1292145344,정상회원,여,32,하나은행,기혼,False,충청남도,예산군
1292843200,정상회원,여,31,새마을금고,,False,제주특별자치도,제주시
1292921152,정상회원,여,28,연결앱결제,기혼,False,경기도,시흥시
1292952704,정상회원,여,39,국민카드,미혼,True,울산광역시,울주군
1293407424,정상회원,여,39,롯데카드,기혼,False,경기도,용인시
1293418560,정상회원,남,56,삼성카드,,False,울산광역시,남구
1293695104,정상회원,여,45,연결앱결제,미혼,True,인천광역시,연수구
1293774912,정상회원,여,39,국민은행,,False,광주광역시,북구
1293787904,탈퇴,여,61,신한은행,기혼,False,대전광역시,유성구
1293891840,정상회원,여,29,신한은행,,False,강원도,철원군
1294396672,정상회원,여,19,국민카드,기혼,False,제주특별자치도,서귀포시
1294444928,정상회원,여,29,광주은행,,False,제주특별자치도,제주시
1294572992,정상회원,여,32,연결앱결제,기혼,,인천광역시,서구
1294712192,정상회원,여,67,롯데카드,,,경상남도,진주시
1294797568,정상회원,여,40,신한은행,,False,경상남도,거제시
1294849536,정상회원,여,27,씨티은행,,,경기도,부천시
1294981312,정상회원,여,28,새마을금고,기혼,,경상남도,밀양시
1295074112,정상회원,여,30,기업은행,,False,서울특별시,강서구
1295274560,정상회원,여,71,신한은행,,,경상남도,창녕군
1295584512,정상회원,여,32,연결앱결제,,False,대전광역시,유성구
1295643904,정상회원,여,64,기업은행,기혼,False,경기도,안산시
1295738560,정상회원,여,43,국민은행,,False,전라남도,순천시
1296106048,정상회원,여,39,우리은행,기혼,False,경기도,안산시
1296115328,정상회원,여,31,삼성카드,,True,경상남도,양산시
1296284224,정상회원,여,28,농협중앙회,,True,충청남도,당진시
1296286080,정상회원,여,39,우리은행,,,전라북도,김제시
1296545920,정상회원,여,41,신한은행,,,대구광역시,남구
1296570048,탈퇴,남,33,부산은행,,False,충청남도,예산군
1296768640,정상회원,여,37,우리은행,,True,경상남도,진주시
1296789056,정상회원,여,32,우리은행,기혼,False,대구광역시,서구
1296876288,정상회원,여,22,농협중앙회,미혼,False,경기도,안양시
1296887424,정상회원,여,33,신한은행,,True,제주특별자치도,제주시
1296956096,정상회원,남,47,농협중앙회,,False,경기도,광명시
1297034048,정상회원,여,40,외환은행,미혼,False,충청남도,천안시
1297112000,정상회원,여,27,우리은행,기혼,False,부산광역시,기장군
1297292032,정상회원,여,47,롯데카드,미혼,True,경상남도,거제시
1297342144,정상회원,여,44,농협중앙회,기혼,True,부산광역시,사하구
1297408960,정상회원,여,30,롯데카드,미혼,,울산광역시,북구
1297414528,정상회원,여,29,씨티은행,기혼,False,전라북도,군산시
1297440512,정상회원,여,30,신한은행,미혼,False,인천광역시,남동구
1297850688,정상회원,남,30,우리은행,미혼,,서울특별시,송파구
1298071552,정상회원,여,38,농협중앙회,기혼,False,대전광역시,동구
1298246016,정상회원,여,28,국민은행,미혼,False,강원도,원주시
1298249728,정상회원,여,44,국민은행,미혼,False,경상남도,창원시
1298260864,정상회원,여,57,우리은행,미혼,False,경상남도,사천시
1298288704,정상회원,여,39,신한은행,기혼,True,경기도,시흥시
1298327680,정상회원,남,72,연결앱결제,미혼,True,울산광역시,울주군
1298333248,정상회원,여,33,국민은행,미혼,False,경기도,안산시
1298353664,정상회원,여,40,우리은행,기혼,False,서울특별시,관악구
1298507712,정상회원,여,29,하나은행,,True,대구광역시,달성군
1298873344,정상회원,여,36,연결앱결제,기혼,False,대구광역시,달서구
1298997696,정상회원,여,29,국민은행,,True,경상남도,김해시
1299380032,정상회원,남,30,연결앱결제,,True,경상남도,거창군
1299417152,정상회원,여,25,신한은행,기혼,False,경기,고양시
1299543360,정상회원,여,28,삼성카드,기혼,False,전라북도,전주시
1300495488,정상회원,여,28,기업은행,,True,울산광역시,울주군
1300677376,정상회원,여,30,롯데카드,기혼,False,대전광역시,서구
1300894528,정상회원,남,38,우리은행,,True,서울특별시,광진구
1300900096,정상회원,여,29,농협중앙회,기혼,False,서울특별시,동작구
1301007744,정상회원,여,57,SC제일은행,,True,충청북도,증평군
1301011456,정상회원,여,41,연결앱결제,,False,경상남도,진주시
1301325120,정상회원,여,38,국민은행,미혼,False,경기도,부천시
1301345536,정상회원,여,33,롯데카드,기혼,False,광주광역시,광산구
1301707456,정상회원,여,28,롯데카드,미혼,,경상북도,경산시
1301792832,정상회원,남,57,삼성카드,기혼,False,강원도,동해시
1302011840,정상회원,여,26,롯데카드,미혼,True,경기도,부천시
1302022976,정상회원,여,27,SC제일은행,미혼,,경상남도,거제시
1302078656,정상회원,남,49,롯데카드,미혼,True,부산광역시,해운대구
1302097216,정상회원,여,37,국민카드,미혼,False,충청북도,청주시
1302190016,정상회원,여,28,신한은행,미혼,False,충청남도,당진시
1302201152,정상회원,여,35,국민은행,미혼,,경상남도,창원시
1302243840,정상회원,남,32,연결앱결제,미혼,False,충청북도,청주시
1302490688,정상회원,여,25,우리은행,미혼,True,충청남도,천안시
1302772800,정상회원,여,31,신한은행,미혼,False,경상남도,통영시
1302897152,정상회원,여,25,기업은행,미혼,True,인천광역시,남동구
1303587584,정상회원,여,26,신한카드,기혼,False,부산광역시,기장군
1303995904,정상회원,여,38,우리은행,미혼,,경상북도,칠곡군
1304274304,정상회원,여,50,국민은행,기혼,,인천광역시,계양구
1304398656,정상회원,여,27,롯데카드,미혼,False,인천광역시,계양구
1304626944,정상회원,여,45,광주은행,미혼,False,대구광역시,북구
1304645504,정상회원,여,42,우리은행,기혼,True,경상북도,경산시
1304673344,정상회원,여,26,기업은행,기혼,True,경기도,이천시
1304734592,정상회원,여,27,광주은행,미혼,True,충청남도,당진시
1304786560,정상회원,여,59,롯데카드,기혼,False,충청남도,예산군
1304886784,정상회원,여,54,신한은행,미혼,True,경상남도,거제시
1304899776,정상회원,여,33,현대카드,기혼,False,충청남도,금산군
1305178176,정상회원,여,32,롯데카드,기혼,False,부산광역시,연제구
1305417600,정상회원,여,37,신한은행,미혼,,경기도,안산시
1305432448,정상회원,여,29,국민은행,미혼,,경기도,이천시
1305439872,정상회원,여,28,농협중앙회,미혼,False,부산광역시,부산진구
1305530816,정상회원,여,45,연결앱결제,미혼,True,강원도,태백시
1305547520,정상회원,여,32,국민은행,기혼,False,경기도,안산시
1305753536,정상회원,여,61,새마을금고,기혼,False,부산광역시,해운대구
1305879744,정상회원,여,29,연결앱결제,기혼,False,충청남도,천안시
1306206400,정상회원,여,29,신한은행,기혼,False,인천광역시,남동구
1306217536,정상회원,여,32,롯데카드,미혼,False,경상남도,창원시
1306507072,정상회원,여,28,현대카드,기혼,False,서울특별시,강서구
1306941376,정상회원,여,33,신한은행,미혼,True,경기도,화성시
1307362688,정상회원,여,35,삼성카드,미혼,False,강원도,춘천시
1307513024,정상회원,여,29,국민은행,미혼,,충청북도,진천군
1307678208,정상회원,남,45,BC카드,기혼,True,부산광역시,연제구
1307732032,정상회원,여,39,국민은행,기혼,True,부산광역시,수영구
1307772864,정상회원,여,43,우리은행,기혼,True,경상북도,포항시
1308064256,정상회원,여,37,우리은행,미혼,True,인천광역시,남동구
1308181184,정상회원,여,25,농협중앙회,미혼,True,경상남도,김해시
1308340800,정상회원,남,39,새마을금고,미혼,True,충청북도,제천시
1308556096,정상회원,여,38,우리은행,기혼,False,경상남도,진주시
1308606208,정상회원,여,38,롯데카드,,False,경기도,용인시
1308656320,정상회원,여,30,롯데카드,기혼,False,부산광역시,기장군
1308671168,정상회원,여,34,국민카드,기혼,False,서울특별시,강서구
1308801088,정상회원,여,52,연결앱결제,기혼,False,서울특별시,강서구
1308919872,정상회원,여,44,우리은행,기혼,True,경기도,수원시
1308979264,정상회원,여,24,농협중앙회,,True,경기도,용인시
1309667840,정상회원,여,40,국민은행,기혼,,서울특별시,서대문구
1309962944,정상회원,여,43,롯데카드,미혼,True,경기도,화성시
1310454784,정상회원,여,55,우리은행,기혼,False,서울특별시,동작구
1310480768,정상회원,여,28,롯데카드,,False,경상남도,사천시
1310512320,정상회원,여,28,기업은행,기혼,False,대구광역시,북구
1310517888,정상회원,여,35,신한은행,,False,경기도,수원시
1310636672,정상회원,여,34,국민카드,,False,세종특별자치시,보듬3로
1310733184,정상회원,여,44,연결앱결제,,False,경상북도,경산시
1310755456,정상회원,여,25,국민은행,기혼,True,광주광역시,남구
1310757312,정상회원,여,42,연결앱결제,기혼,False,서울특별시,노원구
1310764736,정상회원,여,26,신한은행,기혼,False,제주특별자치도,서귀포시
1310920640,정상회원,여,42,현대카드,미혼,False,경기도,안성시
1311243584,정상회원,여,38,하나은행,,,부산광역시,부산진구
1311251008,정상회원,여,32,새마을금고,기혼,,충청남도,천안시
1311477440,정상회원,여,34,BC카드,,False,서울특별시,중구
1311531264,정상회원,여,35,광주은행,,False,서울특별시,강남구
1311624064,정상회원,여,51,국민카드,,False,경기도,파주시
1311831936,정상회원,여,70,연결앱결제,,False,충청북도,보은군
1311896896,정상회원,여,27,농협중앙회,,True,서울특별시,강동구
1311980416,정상회원,여,34,신한카드,,False,제주특별자치도,제주시
1312114048,정상회원,여,55,하나은행,기혼,False,대전광역시,동구
1312128896,정상회원,여,31,국민은행,기혼,False,충청북도,증평군
1312681984,정상회원,여,58,우리은행,기혼,False,대구광역시,수성구
1312739520,정상회원,여,37,롯데카드,미혼,False,경상남도,창원시
1312810048,정상회원,여,30,롯데카드,기혼,False,전라북도,익산시
1312975232,정상회원,여,49,롯데카드,기혼,False,충청남도,아산시
1313296320,정상회원,여,65,외환은행,기혼,False,대구광역시,달서구
1313572864,정상회원,여,35,농협중앙회,,False,경기도,이천시
1313678656,정상회원,여,31,국민은행,기혼,False,충청북도,단양군
1313901376,정상회원,여,26,롯데카드,,False,경상북도,경산시
1313988608,정상회원,여,18,연결앱결제,,False,경기도,안산시
1314183488,정상회원,여,30,국민은행,,False,강원도,인제군
1314239168,정상회원,남,40,신한은행,미혼,,충청북도,진천군
1314422912,정상회원,여,29,국민은행,기혼,,경상북도,구미시
1314439616,정상회원,여,32,우리은행,기혼,False,경기도,수원시
1314450752,정상회원,여,45,기업은행,,,강원도,동해시
1314552832,정상회원,여,43,BC카드,기혼,False,충청북도,청주시
1314725440,정상회원,여,25,광주은행,기혼,,경상북도,경산시
1314786688,정상회원,여,39,우리은행,미혼,False,경기도,용인시
1314807104,정상회원,여,26,부산은행,미혼,False,경상남도,거제시
1314968576,정상회원,여,47,국민은행,미혼,True,경기도,수원시
1315122624,정상회원,여,56,연결앱결제,기혼,False,대구광역시,중구
1315191296,정상회원,여,32,연결앱결제,미혼,False,전라북도,군산시
1315289664,정상회원,여,35,신한카드,미혼,False,서울특별시,서대문구
1315295232,정상회원,여,37,롯데카드,미혼,,부산광역시,연제구
1315378752,정상회원,여,34,롯데카드,미혼,False,부산광역시,동래구
1315512384,정상회원,여,30,국민은행,기혼,True,강원도,홍천군
1316316032,정상회원,여,25,광주은행,미혼,False,충청북도,충주시
1316338304,정상회원,여,25,신한카드,미혼,,부산광역시,수영구
1316592576,정상회원,여,24,농협중앙회,기혼,True,경상북도,구미시
1316681664,정상회원,남,52,BC카드,,False,강원도,인제군
1316804160,정상회원,여,38,우리은행,기혼,,대전광역시,동구
1316906240,정상회원,여,31,농협중앙회,기혼,,강원도,춘천시
1316921088,정상회원,여,26,기업은행,기혼,True,경상남도,창원시
1316934080,정상회원,여,41,신한카드,,False,부산광역시,영도구
1316993472,정상회원,여,35,농협중앙회,,False,서울특별시,동대문구
1317049152,정상회원,여,29,광주은행,,False,대구광역시,수성구
1317199488,정상회원,여,31,우체국,기혼,False,부산광역시,남구
1317218048,정상회원,여,59,현대카드,기혼,,부산광역시,중구
1317390656,정상회원,여,36,국민은행,미혼,False,충청남도,예산군
1317451904,정상회원,여,32,농협중앙회,미혼,True,서울특별시,중구
1317613376,정상회원,여,39,롯데카드,미혼,True,경기도,용인시
1317650496,정상회원,남,20,연결앱결제,미혼,,울산광역시,남구
1317765568,정상회원,여,35,농협중앙회,미혼,,대구광역시,서구
1318322368,정상회원,여,40,연결앱결제,기혼,False,충청북도,제천시
1318760384,정상회원,여,39,연결앱결제,기혼,,충청남도,홍성군
1318905152,정상회원,여,39,우리은행,미혼,False,울산광역시,울주군
1319072192,정상회원,여,33,롯데카드,미혼,False,서울특별시,마포구
1319267072,정상회원,여,29,농협중앙회,기혼,False,부산광역시,해운대구
1320735168,정상회원,여,26,우리은행,미혼,False,서울특별시,중랑구
1320742592,정상회원,여,51,연결앱결제,기혼,False,경기도,수원시
1320827968,정상회원,남,53,,미혼,True,울산광역시,동구
1320846528,정상회원,여,36,우리은행,기혼,False,서울특별시,서초구
1320894784,정상회원,여,54,하나은행,기혼,False,부산광역시,영도구
1320922624,정상회원,여,34,연결앱결제,기혼,True,경상북도,봉화군
1321195456,정상회원,여,29,롯데카드,기혼,False,경기도,고양시
1321202880,정상회원,여,26,신한카드,미혼,False,강원도,화천군
1321230720,정상회원,여,31,롯데카드,,False,인천광역시,남동구
1321234432,정상회원,여,38,현대카드,기혼,False,경상남도,창원시
1321343936,정상회원,여,20,연결앱결제,미혼,False,경기도,의정부시
1321514688,정상회원,여,31,우리은행,미혼,False,서울특별시,마포구
1321535104,정상회원,여,72,국민은행,미혼,False,경기도,평택시
1321601920,정상회원,여,48,연결앱결제,미혼,False,경상남도,양산시
1321609344,탈퇴,여,68,롯데카드,기혼,False,경상남도,거제시
1321668736,정상회원,여,32,기업은행,미혼,False,인천광역시,계양구
1321934144,정상회원,여,44,연결앱결제,미혼,False,부산광역시,해운대구
1322034368,정상회원,여,29,하나은행,기혼,False,경상남도,창원시
1322453824,정상회원,여,56,외환은행,미혼,False,충청남도,아산시
1322663552,정상회원,여,31,연결앱결제,기혼,False,대구광역시,서구
1322841728,정상회원,여,27,신한은행,기혼,False,서울특별시,영등포구
1322943808,정상회원,여,39,농협중앙회,기혼,True,경기도,시흥시
1323198080,정상회원,여,46,우리은행,미혼,,전라북도,익산시
1323272320,정상회원,여,34,현대카드,미혼,False,전라북도,전주시
1323322432,정상회원,여,41,롯데카드,기혼,False,경기도,파주시
1323476480,정상회원,여,62,롯데카드,미혼,False,서울특별시,성북구
1323482048,정상회원,여,35,국민카드,미혼,False,경기도,안산시
1323656512,정상회원,남,29,현대카드,기혼,False,부산광역시,금정구
1323966464,정상회원,여,32,삼성카드,미혼,,경기도,용인시
1324126080,정상회원,여,26,연결앱결제,미혼,,충청남도,아산시
1324272704,정상회원,여,49,신한카드,기혼,,서울특별시,영등포구
1324306112,정상회원,여,33,연결앱결제,미혼,False,대구광역시,북구
1324491712,탈퇴,여,37,농협중앙회,기혼,False,경기도,수원시
1324551104,정상회원,여,32,현대카드,,,인천광역시,남동구
1324781248,정상회원,남,31,롯데카드,기혼,False,서울특별시,서초구
1325070784,정상회원,남,29,새마을금고,,False,충청남도,예산군
1325081920,정상회원,여,29,우리은행,,False,서울특별시,마포구
1325130176,정상회원,여,48,국민은행,기혼,False,경상남도,김해시
1325362176,정상회원,여,48,농협중앙회,기혼,False,부산광역시,강서구
1325672128,정상회원,여,30,농협중앙회,기혼,False,인천광역시,부평구
1325867008,정상회원,여,33,우리은행,기혼,False,경상남도,사천시
1325956096,정상회원,여,29,삼성카드,,False,강원도,원주시
1326008064,정상회원,여,33,롯데카드,기혼,False,울산광역시,울주군
1326195520,정상회원,여,34,롯데카드,,False,서울특별시,강남구
1326280896,정상회원,여,20,새마을금고,기혼,False,서울특별시,강남구
1326609408,정상회원,여,37,신한은행,,False,충청남도,천안시
1326620544,정상회원,여,59,국민은행,,False,서울특별시,용산구
1326915648,정상회원,여,36,SC제일은행,기혼,True,부산광역시,남구
1327054848,정상회원,여,57,신한은행,기혼,False,부산광역시,해운대구
1327181056,정상회원,여,49,국민은행,미혼,,충청남도,부여군
1327205184,정상회원,여,37,우리은행,,False,경기도,가평군
1327548544,정상회원,남,40,농협중앙회,,False,경기도,안성시
1327997696,정상회원,여,37,국민은행,,,서울특별시,마포구
1328055232,정상회원,여,39,신한은행,기혼,True,대구광역시,서구
1328109056,정상회원,여,36,국민은행,기혼,False,경기도,부천시
1328181440,정상회원,여,35,롯데카드,미혼,False,부산광역시,부산진구
1328363328,정상회원,여,32,씨티은행,기혼,False,충청북도,청주시
1328459840,정상회원,여,32,현대카드,기혼,False,전라북도,전주시
1328463552,정상회원,여,41,농협중앙회,,,서울특별시,노원구
1328710400,탈퇴,여,53,국민은행,기혼,False,부산광역시,부산진구
1328712256,정상회원,여,30,롯데카드,기혼,,전라북도,군산시
1328792064,정상회원,여,50,우리은행,기혼,,대구광역시,동구
1328793920,정상회원,여,48,농협중앙회,,False,대구광역시,달성군
1328806912,정상회원,여,31,국민카드,,,전라남도,목포시
1329153984,정상회원,여,36,신한은행,기혼,False,서울특별시,도봉구
1329309888,정상회원,여,30,우리은행,,False,부산광역시,사상구
1330007744,정상회원,여,59,신한은행,미혼,False,충청남도,아산시
1330204480,정상회원,여,25,롯데카드,미혼,False,충청남도,천안시
1330300992,정상회원,여,32,국민카드,기혼,False,대구광역시,달서구
1331329216,정상회원,여,35,롯데카드,미혼,False,부산광역시,동래구
1331420160,정상회원,여,46,국민은행,기혼,False,부산광역시,기장군
1331431296,정상회원,여,24,농협중앙회,,True,충청북도,단양군
1331796928,정상회원,여,64,우리은행,미혼,False,경기도,고양시
1332233088,정상회원,여,27,우리은행,기혼,False,서울특별시,동작구
1332325888,정상회원,여,42,BC카드,기혼,False,부산광역시,남구
1332461376,정상회원,여,28,하나은행,기혼,False,서울특별시,도봉구
1332815872,정상회원,여,40,신한은행,기혼,,서울특별시,마포구
1332923520,정상회원,여,34,연결앱결제,,False,서울특별시,강남구
1332936512,정상회원,여,37,우리은행,기혼,False,서울특별시,양천구
1333537856,정상회원,여,46,연결앱결제,미혼,False,경기도,부천시
1333556416,정상회원,여,27,신한은행,,True,경상북도,경산시
1333638080,정상회원,여,36,우리은행,미혼,False,경기도,양주시
1333645504,정상회원,여,40,삼성카드,미혼,False,부산광역시,기장군
1333719744,정상회원,여,55,우리은행,미혼,True,대전광역시,동구
1333795840,정상회원,여,33,신한은행,기혼,False,부산광역시,강서구
1333988864,정상회원,여,62,연결앱결제,미혼,False,경상남도,고성군
1334356352,정상회원,여,32,하나은행,미혼,False,부산광역시,금정구
1334443584,정상회원,여,31,국민카드,미혼,False,경상남도,사천시
1334514112,정상회원,여,31,국민카드,미혼,False,경기도,용인시
1334746112,정상회원,여,29,국민은행,미혼,False,대전광역시,동구
1334820352,정상회원,남,50,롯데카드,기혼,False,충청남도,홍성군
1334848192,정상회원,여,40,롯데카드,미혼,False,경상북도,경주시
1334929856,정상회원,여,31,국민카드,미혼,True,부산광역시,연제구
1334942848,정상회원,여,54,국민은행,미혼,True,대전광역시,유성구
1334965120,정상회원,여,29,롯데카드,기혼,False,인천광역시,남동구
1334996672,정상회원,여,30,SC제일은행,미혼,False,경상북도,문경시
1335005952,정상회원,남,29,신한카드,미혼,False,울산광역시,동구
1335403136,정상회원,여,26,우리은행,기혼,True,강원도,동해시
1335501504,정상회원,남,27,우리은행,미혼,,경상북도,경산시
1335533056,정상회원,여,35,하나은행,기혼,False,제주특별자치도,서귀포시
1335575744,정상회원,남,38,연결앱결제,미혼,,충청북도,청주시
1335735360,정상회원,남,47,롯데카드,미혼,False,강원도,원주시
1335759488,정상회원,여,29,기업은행,기혼,,인천광역시,미추홀구
1335820736,정상회원,여,32,롯데카드,미혼,False,경상남도,사천시
1335933952,정상회원,여,25,연결앱결제,미혼,,서울특별시,노원구
1335980352,정상회원,여,56,하나은행,기혼,,대구광역시,중구
1335998912,정상회원,여,33,SC제일은행,미혼,False,전라남도,고흥군
1336154816,정상회원,남,23,농협중앙회,미혼,,대구광역시,서구
1336357120,정상회원,여,68,연결앱결제,미혼,False,충청남도,당진시
1336479616,정상회원,여,31,신한은행,기혼,False,경기도,파주시
1336583552,정상회원,남,47,연결앱결제,미혼,False,광주광역시,서구
1336982592,정상회원,여,32,연결앱결제,미혼,,경기도,수원시
1337110656,정상회원,여,49,롯데카드,미혼,False,강원도,속초시
1337223872,정상회원,여,31,우리은행,기혼,,부산광역시,금정구
1337437312,정상회원,여,27,신한은행,미혼,,부산광역시,중구
1337452160,정상회원,여,23,BC카드,미혼,,충청남도,아산시
1337565376,정상회원,여,33,롯데카드,기혼,False,인천광역시,서구
1337944000,정상회원,여,40,우리은행,미혼,False,충청북도,청주시
1338372736,정상회원,여,41,농협중앙회,미혼,,서울특별시,양천구
1338393152,정상회원,여,52,기업은행,기혼,False,대전광역시,중구
1339011200,정상회원,여,30,신한카드,,False,서울특별시,종로구
1340041280,정상회원,여,48,국민은행,기혼,False,인천광역시,서구
1340104384,정상회원,여,48,롯데카드,기혼,False,경상남도,김해시
1340139648,정상회원,여,30,기업은행,,False,충청남도,논산시
1340384640,정상회원,여,49,삼성카드,기혼,False,경기도,안성시
1340447744,정상회원,여,30,연결앱결제,기혼,False,전라남도,목포시
1341455552,정상회원,여,31,국민은행,기혼,False,충청남도,아산시
1342281472,정상회원,여,46,삼성카드,,True,대구광역시,북구
1342364992,정상회원,여,40,우리은행,,False,충청남도,서산시
1342476352,정상회원,여,44,기업은행,,False,울산광역시,북구
1342823424,정상회원,여,42,롯데카드,기혼,,강원,강릉시
1342893952,정상회원,여,42,신한은행,,False,경상남도,거제시
1342912512,정상회원,여,57,농협중앙회,,True,경기도,부천시
1342921792,정상회원,여,28,국민카드,,True,서울특별시,송파구
1342990464,정상회원,여,33,신한은행,,False,광주광역시,광산구
1343267008,정상회원,여,50,국민은행,,False,경기도,수원시
1343359808,정상회원,여,41,SC제일은행,기혼,False,경기도,안산시
1343898048,정상회원,여,29,부산은행,기혼,False,대전광역시,대덕구
1344035392,정상회원,여,37,국민은행,,True,경기도,포천시
1344185728,정상회원,남,28,신한은행,기혼,False,대구광역시,북구
1344217280,정상회원,여,49,농협중앙회,,True,대전광역시,대덕구
1344319360,정상회원,여,43,국민카드,,False,서울특별시,양천구
1344350912,정상회원,여,38,국민은행,,True,강원도,홍천군
1344683136,정상회원,여,62,연결앱결제,기혼,False,충청북도,증평군
1344833472,정상회원,여,38,농협중앙회,기혼,False,서울특별시,양천구
1344892864,정상회원,여,26,씨티은행,기혼,,서울특별시,강남구
1345033920,정상회원,여,38,신한은행,기혼,False,부산광역시,해운대구
1345045056,정상회원,여,33,연결앱결제,기혼,,충청북도,제천시
1345056192,정상회원,여,39,하나은행,기혼,,대전광역시,서구
1345089600,정상회원,여,31,연결앱결제,기혼,,경상남도,창원시
1345360576,정상회원,여,52,신한카드,미혼,False,광주광역시,광산구
1345373568,정상회원,여,30,국민은행,미혼,False,서울특별시,강남구
1345375424,정상회원,여,27,우리은행,미혼,False,경기도,부천시
1345538752,정상회원,여,38,외환은행,미혼,,대전광역시,서구
1345694656,정상회원,여,62,우리은행,기혼,False,충청남도,예산군
1345707648,정상회원,여,22,부산은행,미혼,False,충청남도,금산군
1345937792,정상회원,여,42,연결앱결제,기혼,,경상북도,경산시
1345952640,정상회원,여,32,우리은행,기혼,True,강원도,양양군
1346051008,정상회원,여,32,국민은행,,,서울특별시,서대문구
1346065856,정상회원,여,34,국민카드,기혼,False,부산광역시,중구
1346349824,정상회원,여,37,우리은행,미혼,True,서울특별시,서초구
1346368384,정상회원,여,26,현대카드,기혼,False,경기도,부천시
1346472320,정상회원,여,64,농협중앙회,기혼,,경상남도,거제시
